,PP_SA_min_eigenvalue,PP_SA_eigenval_prob,PP_SA_yi,PP_SA_xij,PP_SA_runtime,PP_SA_assignment,PP_SA_real_weights_sum,PP_SA_placed_weights_sum,PP_SA_used_items,PP_SA_feasible,PP_SA_reason,PP_SA_penalties_dict_A,PP_SA_penalties_dict_B
38,158.000000,0.001000,"['1', '4', '3', '2', '7']","['1', '4', '8', '2', '3', '0', '5', '6', '7']",1441.127539,"[('0', 8), ('1', 26), ('2', 9), ('3', 16), ('4', 20), ('5', 6), ('6', 10), ('7', 14), ('8', 8)]",62,117,"[3, 1, 4, 5, 6, 7, 2, 5, 2, 5, 6, 4, 0, 8, 0, 2, 3]",False,"['yi:5 != xij:9; ', 'real_weights_sum:62 != placed_weights_sum:117; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,10.000000
39,173.000000,0.001000,"['9', '1', '4', '0', '6']","['9', '1', '4', '8', '3', '5', '0', '6', '7']",1712.323904,"[('0', 18), ('1', 19), ('3', 8), ('4', 11), ('5', 5), ('6', 17), ('7', 10), ('8', 8), ('9', 15)]",65,111,"[0, 2, 4, 7, 9, 9, 4, 7, 8, 1, 3, 9, 1, 8, 9, 0, 6]",False,"['yi:5 != xij:9; ', 'real_weights_sum:65 != placed_weights_sum:111; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",3.000000,10.000000
0,25.020000,0.002000,"['2', '0']","['2', '0']",295.262814,"[('0', 18), ('2', 8)]",18,26,"[0, 1, 2, 1]",False,"['real_weights_sum:18 != placed_weights_sum:26; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
1,30.040000,0.001000,"['2', '3', '0', '1']","['2', '3', '0', '1']",381.844282,"[('0', 14), ('1', 9), ('2', 11), ('3', 7)]",23,41,"[0, 3, 1, 2, 2, 3, 0]",False,"['real_weights_sum:23 != placed_weights_sum:41; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
2,60.050000,0.001000,"['1', '4', '2', '3', '0']","['1', '4', '2', '3', '0']",519.661665,"[('0', 16), ('1', 15), ('2', 9), ('3', 7), ('4', 7)]",31,54,"[3, 4, 0, 1, 2, 4, 2, 3]",False,"['real_weights_sum:31 != placed_weights_sum:54; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
3,80.060000,0.001000,"['1', '4', '2', '3', '0', '5']","['1', '4', '2', '3', '0', '5']",663.993597,"[('0', 13), ('1', 8), ('2', 14), ('3', 13), ('4', 9), ('5', 11)]",33,68,"[3, 5, 5, 1, 3, 4, 1, 5, 2, 4, 0, 3]",False,"['real_weights_sum:33 != placed_weights_sum:68; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
4,135.050000,0.001000,"['1', '3', '5', '0', '6']","['1', '3', '5', '0', '6']",754.268169,"[('0', 14), ('1', 12), ('3', 22), ('5', 20), ('6', 12)]",48,80,"[4, 6, 1, 3, 0, 2, 6, 4, 5, 6, 1, 6]",False,"['real_weights_sum:48 != placed_weights_sum:80; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
5,115.070000,0.001000,"['1', '4', '2', '3', '0', '6', '7']","['1', '4', '2', '3', '0', '6', '7']",1098.858118,"[('0', 13), ('1', 15), ('2', 13), ('3', 6), ('4', 9), ('6', 10), ('7', 10)]",38,76,"[4, 5, 7, 1, 6, 7, 0, 4, 7, 6, 1, 3, 0, 2, 2, 3]",False,"['real_weights_sum:38 != placed_weights_sum:76; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
6,200.090000,0.001000,"['1', '4', '8', '2', '3', '0', '5', '6', '7']","['1', '4', '8', '2', '3', '0', '5', '6', '7']",1155.641556,"[('0', 17), ('1', 8), ('2', 20), ('3', 12), ('4', 8), ('5', 20), ('6', 19), ('7', 7), ('8', 8)]",52,119,"[1, 2, 3, 2, 2, 4, 7, 4, 7, 6, 0, 1, 6, 3, 4, 5, 8, 0, 3, 8]",False,"['real_weights_sum:52 != placed_weights_sum:119; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
7,225.100000,0.001000,"['9', '1', '4', '8', '2', '3', '0', '5', '6', '7']","['9', '1', '4', '8', '2', '3', '0', '5', '6', '7']",1845.373154,"[('0', 9), ('1', 18), ('2', 9), ('3', 9), ('4', 9), ('5', 13), ('6', 18), ('7', 14), ('8', 25), ('9', 10)]",65,134,"[7, 4, 5, 7, 5, 7, 5, 9, 2, 3, 8, 0, 4, 0, 1, 5, 6, 8, 9]",False,"['real_weights_sum:65 != placed_weights_sum:134; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
8,20.020000,0.001000,"['2', '0']","['2', '0']",453.155041,"[('0', 15), ('2', 19)]",19,34,"[1, 2, 0, 1, 2]",False,"['real_weights_sum:19 != placed_weights_sum:34; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
9,30.040000,0.001000,"['2', '3', '0', '1']","['2', '3', '0', '1']",605.451584,"[('0', 6), ('1', 19), ('2', 6), ('3', 9)]",25,40,"[0, 1, 2, 3, 1, 2]",False,"['real_weights_sum:25 != placed_weights_sum:40; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
10,35.040000,0.001000,"['2', '3', '0', '1']","['2', '3', '0', '1']",789.628744,"[('0', 14), ('1', 9), ('2', 9), ('3', 15)]",33,47,"[1, 4, 4, 1, 2, 0, 3]",False,"['real_weights_sum:33 != placed_weights_sum:47; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
11,110.060000,0.002000,"['1', '4', '2', '3', '0', '5']","['1', '4', '2', '3', '0', '5']",646.889448,"[('0', 23), ('1', 16), ('2', 8), ('3', 16), ('4', 8), ('5', 11)]",43,82,"[0, 3, 4, 0, 2, 0, 2, 3, 3, 4, 5]",False,"['real_weights_sum:43 != placed_weights_sum:82; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
12,150.070000,0.001000,"['1', '4', '2', '3', '0', '5', '6']","['1', '4', '2', '3', '0', '5', '6']",739.521742,"[('0', 15), ('1', 22), ('2', 8), ('3', 11), ('4', 9), ('5', 22), ('6', 18)]",50,105,"[0, 1, 4, 5, 6, 6, 3, 4, 5, 2, 3, 5, 2, 3, 4]",False,"['real_weights_sum:50 != placed_weights_sum:105; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
13,170.080000,0.001000,"['1', '4', '2', '3', '0', '5', '6', '7']","['1', '4', '2', '3', '0', '5', '6', '7']",958.028078,"[('0', 14), ('1', 11), ('2', 10), ('3', 6), ('4', 22), ('5', 14), ('6', 15), ('7', 10)]",49,102,"[0, 3, 5, 6, 4, 7, 4, 0, 2, 3, 2, 4, 1, 6, 7, 5, 7]",False,"['real_weights_sum:49 != placed_weights_sum:102; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
14,245.090000,0.001000,"['1', '4', '8', '2', '3', '0', '5', '6', '7']","['1', '4', '8', '2', '3', '0', '5', '6', '7']",1056.637049,"[('0', 32), ('1', 8), ('2', 16), ('3', 11), ('4', 11), ('5', 25), ('6', 16), ('7', 16), ('8', 8)]",61,143,"[0, 1, 2, 4, 7, 8, 1, 6, 2, 6, 6, 7, 0, 1, 3, 4, 8, 5, 6, 7, 4]",False,"['real_weights_sum:61 != placed_weights_sum:143; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
15,255.100000,0.001000,"['9', '1', '4', '8', '2', '3', '0', '5', '6', '7']","['9', '1', '4', '8', '2', '3', '0', '5', '6', '7']",1192.153215,"[('0', 13), ('1', 16), ('2', 23), ('3', 16), ('4', 8), ('5', 4), ('6', 17), ('7', 12), ('8', 18), ('9', 15)]",71,142,"[8, 9, 7, 8, 4, 5, 8, 0, 8, 7, 2, 5, 7, 0, 2, 3, 5, 4, 5]",False,"['real_weights_sum:71 != placed_weights_sum:142; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
16,20.020000,0.001000,"['2', '0']","['2', '0']",308.613062,"[('0', 15), ('2', 19)]",19,34,"[1, 2, 0, 1, 2]",False,"['real_weights_sum:19 != placed_weights_sum:34; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
17,30.030000,0.001000,"['2', '0', '1']","['2', '0', '1']",389.514923,"[('0', 10), ('1', 5), ('2', 18)]",23,33,"[2, 3, 2, 0, 1, 3]",False,"['real_weights_sum:23 != placed_weights_sum:33; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
18,65.050000,0.002000,"['1', '4', '2', '3', '0']","['1', '4', '2', '3', '0']",515.578508,"[('0', 8), ('1', 11), ('2', 24), ('3', 6), ('4', 11)]",30,60,"[4, 2, 3, 0, 1, 2, 4, 3, 0, 1]",False,"['real_weights_sum:30 != placed_weights_sum:60; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
19,105.060000,0.001000,"['1', '4', '2', '3', '0', '5']","['1', '4', '2', '3', '0', '5']",620.621920,"[('0', 23), ('1', 14), ('2', 12), ('3', 19), ('4', 8), ('5', 8)]",42,84,"[0, 1, 4, 1, 3, 0, 2, 2, 3, 5, 5, 4]",False,"['real_weights_sum:42 != placed_weights_sum:84; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
20,115.070000,0.001000,"['1', '4', '2', '3', '0', '5', '6']","['1', '4', '2', '3', '0', '5', '6']",793.334007,"[('0', 11), ('1', 7), ('2', 9), ('3', 14), ('4', 5), ('5', 15), ('6', 18)]",44,79,"[2, 3, 3, 2, 5, 1, 4, 5, 4, 5, 6, 0, 1]",False,"['real_weights_sum:44 != placed_weights_sum:79; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
21,150.080000,0.001000,"['1', '4', '2', '3', '0', '5', '6', '7']","['1', '4', '2', '3', '0', '5', '6', '7']",936.662912,"[('0', 14), ('1', 7), ('2', 15), ('3', 8), ('4', 19), ('5', 19), ('6', 11), ('7', 13)]",52,106,"[0, 3, 6, 1, 6, 4, 0, 2, 3, 2, 4, 7, 5, 6, 6, 7]",False,"['real_weights_sum:52 != placed_weights_sum:106; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
22,225.090000,0.001000,"['1', '4', '8', '2', '3', '0', '5', '6', '7']","['1', '4', '8', '2', '3', '0', '5', '6', '7']",1020.863533,"[('0', 15), ('1', 20), ('2', 7), ('3', 17), ('4', 24), ('5', 18), ('6', 10), ('7', 17), ('8', 8)]",64,136,"[6, 7, 5, 6, 7, 6, 0, 1, 1, 3, 6, 2, 7, 8, 2, 5, 3, 4, 4]",False,"['real_weights_sum:64 != placed_weights_sum:136; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
23,220.090000,0.001000,"['9', '1', '4', '8', '2', '3', '0', '6', '7']","['9', '1', '4', '8', '2', '3', '0', '6', '7']",1827.357531,"[('0', 21), ('1', 20), ('2', 12), ('3', 12), ('4', 10), ('6', 15), ('7', 9), ('8', 8), ('9', 14)]",51,121,"[2, 3, 5, 9, 2, 3, 4, 8, 6, 8, 0, 5, 4, 8, 0, 3, 9, 1, 7, 1, 9, 1, 4, 6]",False,"['real_weights_sum:51 != placed_weights_sum:121; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
24,15.020000,0.002000,"['0', '1']","['0', '1']",420.777082,"[('0', 7), ('1', 17)]",17,24,"[0, 0, 1, 2]",False,"['real_weights_sum:17 != placed_weights_sum:24; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
25,25.030000,0.001000,"['2', '0', '1']","['2', '0', '1']",595.774412,"[('0', 12), ('1', 7), ('2', 13)]",25,32,"[2, 3, 2, 0, 1]",False,"['real_weights_sum:25 != placed_weights_sum:32; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
26,65.050000,0.001000,"['1', '4', '2', '3', '0']","['1', '4', '2', '3', '0']",793.295145,"[('0', 11), ('1', 8), ('2', 13), ('3', 19), ('4', 8)]",32,59,"[3, 4, 2, 0, 3, 1, 2, 4, 2]",False,"['real_weights_sum:32 != placed_weights_sum:59; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
27,115.050000,0.001000,"['1', '4', '2', '5', '0']","['1', '4', '2', '5', '0']",801.701546,"[('0', 15), ('1', 17), ('2', 17), ('4', 15), ('5', 20)]",46,84,"[3, 5, 1, 4, 2, 3, 4, 5, 0, 1, 5]",False,"['real_weights_sum:46 != placed_weights_sum:84; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
28,130.070000,0.001000,"['1', '4', '2', '3', '0', '5', '6']","['1', '4', '2', '3', '0', '5', '6']",815.149546,"[('0', 21), ('1', 16), ('2', 13), ('3', 9), ('4', 9), ('5', 14), ('6', 10)]",40,92,"[0, 2, 3, 4, 1, 2, 4, 3, 5, 5, 0, 3, 4, 6, 1, 6]",False,"['real_weights_sum:40 != placed_weights_sum:92; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
29,170.080000,0.001000,"['1', '4', '2', '3', '0', '5', '6', '7']","['1', '4', '2', '3', '0', '5', '6', '7']",903.616667,"[('0', 15), ('1', 10), ('2', 14), ('3', 8), ('4', 22), ('5', 23), ('6', 10), ('7', 8)]",57,110,"[0, 3, 5, 6, 1, 5, 4, 0, 2, 3, 2, 4, 7, 5, 6, 7]",False,"['real_weights_sum:57 != placed_weights_sum:110; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
30,215.090000,0.001000,"['1', '4', '8', '2', '3', '0', '5', '6', '7']","['1', '4', '8', '2', '3', '0', '5', '6', '7']",1151.253223,"[('0', 8), ('1', 12), ('2', 9), ('3', 18), ('4', 9), ('5', 23), ('6', 14), ('7', 26), ('8', 14)]",53,133,"[0, 0, 7, 1, 2, 2, 3, 5, 3, 1, 5, 6, 7, 8, 3, 8, 0, 3, 4, 4, 8]",False,"['real_weights_sum:53 != placed_weights_sum:133; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
31,320.100000,0.001000,"['9', '1', '4', '8', '2', '3', '0', '5', '6', '7']","['9', '1', '4', '8', '2', '3', '0', '5', '6', '7']",1096.564293,"[('0', 8), ('1', 15), ('2', 15), ('3', 26), ('4', 15), ('5', 25), ('6', 14), ('7', 16), ('8', 8), ('9', 14)]",76,156,"[8, 0, 3, 5, 7, 5, 6, 9, 4, 6, 6, 8, 9, 7, 8, 3, 9, 8, 6, 7]",False,"['real_weights_sum:76 != placed_weights_sum:156; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
32,20.020000,0.001000,"['0', '1']","['0', '1']",282.410860,"[('0', 18), ('1', 7)]",18,25,"[0, 1, 2, 1]",False,"['real_weights_sum:18 != placed_weights_sum:25; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
33,30.040000,0.001000,"['2', '3', '0', '1']","['2', '3', '0', '1']",374.080896,"[('0', 18), ('1', 8), ('2', 5), ('3', 4)]",23,35,"[0, 1, 3, 1, 2, 3]",False,"['real_weights_sum:23 != placed_weights_sum:35; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
34,50.050000,0.001000,"['1', '4', '2', '3', '0']","['1', '4', '2', '3', '0']",518.081903,"[('0', 12), ('1', 9), ('2', 14), ('3', 17), ('4', 4)]",31,56,"[3, 4, 1, 0, 3, 1, 2, 4, 2]",False,"['real_weights_sum:31 != placed_weights_sum:56; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
35,90.060000,0.001000,"['1', '4', '2', '3', '0', '5']","['1', '4', '2', '3', '0', '5']",625.296831,"[('0', 22), ('1', 14), ('2', 9), ('3', 17), ('4', 9), ('5', 8)]",40,79,"[1, 3, 4, 2, 5, 0, 1, 2, 3, 3, 4]",False,"['real_weights_sum:40 != placed_weights_sum:79; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
36,160.070000,0.001000,"['1', '4', '2', '3', '0', '5', '6']","['1', '4', '2', '3', '0', '5', '6']",738.508224,"[('0', 26), ('1', 17), ('2', 8), ('3', 13), ('4', 8), ('5', 22), ('6', 15)]",52,109,"[2, 4, 5, 0, 4, 2, 3, 5, 6, 1, 2, 6, 1, 4]",False,"['real_weights_sum:52 != placed_weights_sum:109; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
37,170.070000,0.001000,"['1', '4', '2', '5', '0', '6', '7']","['1', '4', '2', '5', '0', '6', '7']",907.381296,"[('0', 16), ('1', 8), ('2', 17), ('4', 23), ('5', 16), ('6', 12), ('7', 8)]",53,100,"[0, 3, 6, 1, 6, 0, 2, 3, 2, 5, 7, 4, 6, 6]",False,"['real_weights_sum:53 != placed_weights_sum:100; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
38,240.090000,0.001000,"['1', '4', '8', '2', '3', '0', '5', '6', '7']","['1', '4', '8', '2', '3', '0', '5', '6', '7']",1052.744150,"[('0', 9), ('1', 16), ('2', 5), ('3', 16), ('4', 26), ('5', 18), ('6', 20), ('7', 23), ('8', 9)]",62,142,"[7, 5, 7, 8, 1, 5, 1, 2, 3, 0, 6, 7, 0, 4, 7, 2, 3, 4, 6, 8]",False,"['real_weights_sum:62 != placed_weights_sum:142; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
39,240.100000,0.001000,"['9', '1', '4', '8', '2', '3', '0', '5', '6', '7']","['9', '1', '4', '8', '2', '3', '0', '5', '6', '7']",1314.843178,"[('0', 20), ('1', 8), ('2', 18), ('3', 16), ('4', 23), ('5', 8), ('6', 13), ('7', 8), ('8', 18), ('9', 19)]",65,151,"[1, 4, 5, 9, 5, 6, 7, 5, 9, 0, 2, 8, 3, 7, 5, 8, 9, 1, 4, 6, 6, 8, 9]",False,"['real_weights_sum:65 != placed_weights_sum:151; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.010000
0,15.100000,0.001000,"['2', '0']","['2', '0']",450.022459,"[('0', 8), ('2', 18)]",18,26,"[1, 0, 1, 2]",False,"['real_weights_sum:18 != placed_weights_sum:26; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.050000
1,30.150000,0.001000,"['2', '3', '0']","['2', '3', '0']",596.518517,"[('0', 9), ('2', 12), ('3', 7)]",23,28,"[1, 2, 0, 1, 0]",False,"['real_weights_sum:23 != placed_weights_sum:28; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.050000
2,70.250000,0.001000,"['1', '4', '2', '3', '0']","['1', '4', '2', '3', '0']",830.080509,"[('0', 16), ('1', 9), ('2', 7), ('3', 14), ('4', 8)]",31,54,"[2, 4, 4, 2, 2, 3, 0, 1]",False,"['real_weights_sum:31 != placed_weights_sum:54; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.050000
3,80.300000,0.001000,"['1', '4', '2', '3', '0', '5']","['1', '4', '2', '3', '0', '5']",1047.119617,"[('0', 10), ('1', 8), ('2', 8), ('3', 11), ('4', 17), ('5', 16)]",33,70,"[1, 2, 5, 5, 0, 2, 3, 4, 5, 0, 1, 3]",False,"['real_weights_sum:33 != placed_weights_sum:70; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.050000
4,125.350000,0.001000,"['1', '4', '2', '3', '0', '5', '6']","['1', '4', '2', '3', '0', '5', '6']",908.182859,"[('0', 6), ('1', 22), ('2', 6), ('3', 14), ('4', 20), ('5', 14), ('6', 14)]",48,96,"[1, 0, 3, 4, 5, 4, 6, 1, 2, 5, 0, 3, 4, 6]",False,"['real_weights_sum:48 != placed_weights_sum:96; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.050000
5,135.400000,0.001000,"['1', '4', '2', '3', '0', '5', '6', '7']","['1', '4', '2', '3', '0', '5', '6', '7']",1050.389767,"[('0', 10), ('1', 8), ('2', 14), ('3', 5), ('4', 14), ('5', 20), ('6', 9), ('7', 10)]",38,90,"[1, 4, 3, 7, 3, 5, 6, 4, 2, 5, 7, 1, 2, 4, 7, 0, 1, 0, 6]",False,"['real_weights_sum:38 != placed_weights_sum:90; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.050000
6,200.450000,0.001000,"['1', '4', '8', '2', '3', '0', '5', '6', '7']","['1', '4', '8', '2', '3', '0', '5', '6', '7']",1167.285681,"[('0', 7), ('1', 19), ('2', 11), ('3', 9), ('4', 8), ('5', 24), ('6', 8), ('7', 20), ('8', 15)]",52,121,"[4, 3, 4, 5, 8, 0, 3, 5, 7, 6, 1, 4, 6, 8, 6, 0, 1, 2, 0, 2]",False,"['real_weights_sum:52 != placed_weights_sum:121; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.050000
7,220.500000,0.001000,"['9', '1', '4', '8', '2', '3', '0', '5', '6', '7']","['9', '1', '4', '8', '2', '3', '0', '5', '6', '7']",1254.871845,"[('0', 9), ('1', 18), ('2', 9), ('3', 9), ('4', 9), ('5', 13), ('6', 17), ('7', 14), ('8', 25), ('9', 6)]",65,129,"[7, 4, 5, 7, 5, 7, 5, 9, 3, 6, 8, 0, 4, 1, 2, 5, 6, 8]",False,"['real_weights_sum:65 != placed_weights_sum:129; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.050000
8,20.150000,0.001000,"['2', '0', '1']","['2', '0', '1']",278.857231,"[('0', 7), ('1', 19), ('2', 8)]",19,34,"[2, 0, 1, 2, 1]",False,"['real_weights_sum:19 != placed_weights_sum:34; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.050000
9,25.150000,0.001000,"['3', '0', '1']","['3', '0', '1']",374.733925,"[('0', 6), ('1', 19), ('3', 9)]",25,34,"[0, 1, 2, 3, 2]",False,"['real_weights_sum:25 != placed_weights_sum:34; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.050000
10,35.200000,0.001000,"['2', '3', '0', '1']","['2', '3', '0', '1']",508.008242,"[('0', 14), ('1', 9), ('2', 9), ('3', 15)]",33,47,"[1, 4, 4, 1, 2, 0, 3]",False,"['real_weights_sum:33 != placed_weights_sum:47; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.050000
11,115.300000,0.001000,"['1', '4', '2', '3', '0', '5']","['1', '4', '2', '3', '0', '5']",599.646091,"[('0', 23), ('1', 16), ('2', 8), ('3', 16), ('4', 8), ('5', 7)]",43,78,"[0, 3, 4, 0, 2, 0, 2, 3, 3, 4]",False,"['real_weights_sum:43 != placed_weights_sum:78; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.050000
12,155.350000,0.001000,"['1', '4', '2', '3', '0', '5', '6']","['1', '4', '2', '3', '0', '5', '6']",744.460583,"[('0', 21), ('1', 16), ('2', 15), ('3', 17), ('4', 6), ('5', 14), ('6', 13)]",50,102,"[0, 1, 3, 0, 2, 1, 5, 5, 6, 3, 3, 6, 4, 6]",False,"['real_weights_sum:50 != placed_weights_sum:102; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.050000
13,150.350000,0.001000,"['1', '4', '2', '3', '0', '5', '7']","['1', '4', '2', '3', '0', '5', '7']",963.371038,"[('0', 14), ('1', 26), ('2', 4), ('3', 13), ('4', 28), ('5', 15), ('7', 5)]",49,105,"[2, 4, 0, 1, 3, 5, 7, 2, 6, 3, 4, 5, 6, 7, 0, 2, 6]",False,"['real_weights_sum:49 != placed_weights_sum:105; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.050000
14,235.450000,0.001000,"['1', '4', '8', '2', '3', '0', '5', '6', '7']","['1', '4', '8', '2', '3', '0', '5', '6', '7']",1108.560324,"[('0', 16), ('1', 25), ('2', 11), ('3', 7), ('4', 17), ('5', 8), ('6', 14), ('7', 9), ('8', 20)]",61,127,"[0, 1, 2, 3, 4, 7, 6, 7, 6, 1, 8, 8, 0, 6, 3, 2, 5, 6, 7]",False,"['real_weights_sum:61 != placed_weights_sum:127; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.050000
15,285.500000,0.001000,"['9', '1', '4', '8', '2', '3', '0', '5', '6', '7']","['9', '1', '4', '8', '2', '3', '0', '5', '6', '7']",1179.991007,"[('0', 23), ('1', 17), ('2', 22), ('3', 12), ('4', 20), ('5', 17), ('6', 21), ('7', 17), ('8', 9), ('9', 8)]",71,166,"[4, 5, 7, 3, 7, 3, 6, 9, 2, 8, 1, 4, 6, 5, 8, 7, 8, 9, 0, 5, 5, 7]",False,"['real_weights_sum:71 != placed_weights_sum:166; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.050000
16,20.150000,0.001000,"['2', '0', '1']","['2', '0', '1']",399.162054,"[('0', 7), ('1', 19), ('2', 8)]",19,34,"[2, 0, 1, 2, 1]",False,"['real_weights_sum:19 != placed_weights_sum:34; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.050000
17,35.200000,0.001000,"['2', '3', '0', '1']","['2', '3', '0', '1']",613.466501,"[('0', 14), ('1', 9), ('2', 9), ('3', 9)]",23,41,"[1, 2, 1, 1, 0, 3]",False,"['real_weights_sum:23 != placed_weights_sum:41; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",5.000000,0.050000
